"label_no","genus","species","sex","year","month","day","country","county","city_town_village","specific_location","HW_mm","intertegular_distance_mm","FW_length_mm","tibia_length_mm","family","ecology","Source","interocular_distance_mm","location_string","latitude","longitude","full_name","mean_preflight_temp","sd_preflight_temp","max_preflight_monthly_mean","max_preflight_temp"
"IGproject1230","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.546,1.191,4.07,0.949,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1231","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.64,1.244,4.422,1.084,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1232","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.702,1.303,4.447,1.037,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1233","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.573,1.168,4.093,1.066,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1234","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.581,1.234,4.302,1.003,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1235","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.669,1.282,4.378,1.055,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1236","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.584,1.203,4.167,0.962,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1237","Hylaeus","hyalinatus","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.614,1.228,4.185,1.041,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus hyalinatus",17.5343114690155,2.1361005225593,19.2501995709447,24.8795864143194
"IGproject1238","Hylaeus","hyalinatus","male",1989,6,4,"England","Wiltshire","Swindon","",1.431,1.062,3.676,0.893,"Colletidae","cavity nester","OUMNH",NA,"Swindon, Wiltshire, England",51.6057801,-1.841922,"Hylaeus hyalinatus",14.9263012285554,0.367306728585571,15.3283178197823,19.9176653178495
"IGproject1239","Hylaeus","hyalinatus","female",1941,8,2,"England","Berkshire","Reading","",1.651,1.274,4.343,1.042,"Colletidae","cavity nester","OUMNH",NA,"Reading, Berkshire, England",51.4564242,-0.9700664,"Hylaeus hyalinatus",16.3918805371869,0.794660213316675,17.125542963475,23.3147942544724
"IGproject1240","Hylaeus","hyalinatus","male",1929,6,26,"England","Dorset","Portland","",1.768,1.395,4.294,1.1,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",15.2341944980269,1.47003289613516,16.1168527858024,18.988867146319
"IGproject1241","Hylaeus","hyalinatus","female",1976,7,3,"England","Devon","Dartmoor","",1.663,1.247,4.538,1.099,"Colletidae","cavity nester","OUMNH",NA,"Dartmoor, Devon, England",50.5657349,-3.9009713,"Hylaeus hyalinatus",15.0477094863244,1.36573174821461,16.1343644438435,19.7768916208141
"IGproject1242","Hylaeus","hyalinatus","male",1929,6,25,"England","Dorset","Weymouth","",1.727,1.288,4.508,1.15,"Colletidae","cavity nester","OUMNH",NA,"Weymouth, Dorset, England",50.6096257,-2.4543424,"Hylaeus hyalinatus",15.5252439906856,1.45727244990174,16.6316344097989,20.4450351967222
"IGproject1243","Hylaeus","hyalinatus","female",1971,8,9,"England","Devon","Dartmoor","Burrator Reservoir",1.747,1.298,4.599,1.102,"Colletidae","cavity nester","OUMNH",NA,"Burrator Reservoir, Dartmoor, Devon, England",50.49923423,-4.040083663,"Hylaeus hyalinatus",14.4352082139734,0.507883192211053,14.8216725488416,18.8416091818507
"IGproject1244","Hylaeus","hyalinatus","male",1949,6,30,"England","Devon","Plymouth","Plymouth Hoe",1.526,1.157,3.899,0.969,"Colletidae","cavity nester","OUMNH",NA,"Plymouth Hoe, Plymouth, Devon, England",50.36584396,-4.142166636,"Hylaeus hyalinatus",15.1362455698186,0.91163140262687,15.7687477007663,19.1027221191906
"IGproject1245","Hylaeus","hyalinatus","female",1972,7,25,"England","Cornwall","Lizard","Chynalls Point",1.841,1.468,4.875,1.201,"Colletidae","cavity nester","OUMNH",NA,"Chynalls Point, Lizard, Cornwall, England",50.01667795,-5.094459057,"Hylaeus hyalinatus",15.0846937729206,2.12905745350183,16.6099275332282,20.2196164206514
"IGproject1246","Hylaeus","hyalinatus","female",1972,7,25,"England","Cornwall","Lizard","Chynalls Point",1.674,1.31,4.519,1.096,"Colletidae","cavity nester","OUMNH",NA,"Chynalls Point, Lizard, Cornwall, England",50.01667795,-5.094459057,"Hylaeus hyalinatus",15.0846937729206,2.12905745350183,16.6099275332282,20.2196164206514
"IGproject1247","Hylaeus","hyalinatus","male",1929,6,26,"England","Dorset","Portland","",1.525,1.114,3.931,0.948,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",15.2341944980269,1.47003289613516,16.1168527858024,18.988867146319
"IGproject1248","Hylaeus","hyalinatus","female",1928,6,10,"England","Buckinghamshire","Farnham Common","",1.656,1.242,4.428,1.078,"Colletidae","cavity nester","OUMNH",NA,"Farnham Common, Buckinghamshire, England",51.5591604,-0.6128141,"Hylaeus hyalinatus",14.9131759574181,1.56027744635214,15.941638137211,20.2918938930153
"IGproject1249","Hylaeus","hyalinatus","male",1972,8,24,"England","Devon","Dartmoor","Cox Tor",1.735,1.22,4.413,1.022,"Colletidae","cavity nester","OUMNH",NA,"Cox Tor, Dartmoor, Devon, England",50.56832918,-4.077297815,"Hylaeus hyalinatus",14.254478797724,2.34812662748329,16.1623007714054,20.8731680930072
"IGproject1250","Hylaeus","hyalinatus","male",1946,6,13,"England","Devon","Plymouth","Plymouth Hoe",1.631,1.167,4.143,1.028,"Colletidae","cavity nester","OUMNH",NA,"Plymouth Hoe, Plymouth, Devon, England",50.36584396,-4.142166636,"Hylaeus hyalinatus",15.4303103615086,1.18975177538209,16.3076546533657,19.6467596608232
"IGproject1251","Hylaeus","hyalinatus","male",1969,6,24,"England","Devon","Wembury","",1.629,1.136,4.08,1.036,"Colletidae","cavity nester","OUMNH",NA,"Wembury, Devon, England",50.3287157,-4.0840935,"Hylaeus hyalinatus",15.0380046843982,0.949021800190912,16.0131321842073,18.9953782924633
"IGproject1252","Hylaeus","hyalinatus","female",1960,7,23,"England","Suffolk","Westleton","",1.653,1.263,4.638,1.092,"Colletidae","cavity nester","OUMNH",NA,"Westleton, Suffolk, England",52.2649819,1.5753945,"Hylaeus hyalinatus",16.7972886602125,1.71287627235729,18.0173377560387,23.0619011969789
"IGproject1253","Hylaeus","hyalinatus","female",1970,7,7,"England","Devon","Bovey Tracey","Bovey Heathfield",1.688,1.296,4.513,1.094,"Colletidae","cavity nester","OUMNH",NA,"Bovey Heathfield, Bovey Tracey, Devon, England",50.5778633,-3.6644648,"Hylaeus hyalinatus",15.7246717980285,1.14139590749624,16.6132306142946,21.0393441139306
"IGproject1254","Hylaeus","hyalinatus","female",1972,7,27,"England","Cornwall","Coverack","Lowland Point",1.591,1.186,4.278,0.978,"Colletidae","cavity nester","OUMNH",NA,"Lowland Point, Coverack, Cornwall, England",50.035969,-5.07475249,"Hylaeus hyalinatus",15.100008995405,2.12200268628127,16.6248587096263,20.2703569059833
"IGproject1255","Hylaeus","hyalinatus","male",1975,7,11,"England","Devon","Dartmouth","Coleton Fishacre",1.502,1.028,3.678,0.945,"Colletidae","cavity nester","OUMNH",NA,"Coleton Fishacre, Dartmouth, Devon, England",50.3470983,-3.5343188,"Hylaeus hyalinatus",14.7756660319074,0.795333655747929,15.2779803294511,18.3843614996685
"IGproject1256","Hylaeus","hyalinatus","female",1929,6,26,"England","Dorset","Portland","",1.668,1.261,4.501,1.105,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",15.2341944980269,1.47003289613516,16.1168527858024,18.988867146319
"IGproject1257","Hylaeus","hyalinatus","male",1950,6,7,"England","Devon","Yelverton","",1.437,1.024,3.662,0.888,"Colletidae","cavity nester","OUMNH",NA,"Yelverton, Devon, England",50.4929419,-4.0846742,"Hylaeus hyalinatus",15.9726828715645,1.12745188715786,16.9645921646354,22.0164753439529
"IGproject1258","Hylaeus","hyalinatus","male",1963,6,22,"England","Dorset","Weymouth","",1.498,1.091,3.853,0.933,"Colletidae","cavity nester","OUMNH",NA,"Weymouth, Dorset, England",50.6096257,-2.4543424,"Hylaeus hyalinatus",14.9718217934697,0.843925197292145,15.5358088050574,18.7064825676462
"IGproject1259","Hylaeus","hyalinatus","female",1949,7,12,"England","Dorset","Weymouth","",1.674,1.318,4.494,1.092,"Colletidae","cavity nester","OUMNH",NA,"Weymouth, Dorset, England",50.6096257,-2.4543424,"Hylaeus hyalinatus",15.5569027012161,0.709648923754933,16.0261153821885,19.6158933460992
"IGproject1260","Hylaeus","hyalinatus","female",1960,7,23,"England","Suffolk","Westleton","",1.782,1.374,4.846,1.177,"Colletidae","cavity nester","OUMNH",NA,"Westleton, Suffolk, England",52.2649819,1.5753945,"Hylaeus hyalinatus",16.7972886602125,1.71287627235729,18.0173377560387,23.0619011969789
"IGproject1261","Hylaeus","hyalinatus","male",1974,6,20,"England","Devon","Bovey Tracey","Chudleigh Knighton Heath",1.598,1.165,4.167,0.968,"Colletidae","cavity nester","OUMNH",NA,"Chudleigh Knighton Heath, Bovey Tracey, Devon, England",50.58100978,-3.64619059,"Hylaeus hyalinatus",15.8500396279994,0.992451217041439,16.9322669988987,21.1409196333181
"IGproject1262","Hylaeus","hyalinatus","female",1972,7,30,"England","Cornwall","Coverack","",1.719,1.364,4.631,1.113,"Colletidae","cavity nester","OUMNH",NA,"Coverack, Cornwall, England",50.0224895,-5.0971985,"Hylaeus hyalinatus",15.0894961570106,2.12684394221208,16.6146094922433,20.2355270807626
"IGproject1263","Hylaeus","hyalinatus","male",1929,6,26,"England","Dorset","Portland","",1.439,1.027,3.657,0.891,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",15.2341944980269,1.47003289613516,16.1168527858024,18.988867146319
"IGproject1264","Hylaeus","hyalinatus","female",1933,7,24,"England","Dorset","Swanage","South Haven Point",1.697,1.336,4.477,1.142,"Colletidae","cavity nester","OUMNH",NA,"South Haven Point, Swanage, Dorset, England",50.6787269,-1.94390688,"Hylaeus hyalinatus",16.0005694323117,1.6744000297133,17.737523769828,22.0224414018305
"IGproject1265","Hylaeus","hyalinatus","male",1951,7,2,"England","Devon","Plymouth","",1.501,1.038,3.576,0.917,"Colletidae","cavity nester","OUMNH",NA,"Plymouth, Devon, England",50.4323453,-3.7065512,"Hylaeus hyalinatus",15.4844244952683,0.25432153804293,15.7404021488827,19.7965292850904
"IGproject1266","Hylaeus","hyalinatus","female",1910,6,14,"England","Devon","Budleigh Salterton","",1.602,1.218,4.485,1.068,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1267","Hylaeus","hyalinatus","female",1953,9,1,"England","Devon","Torquay","",1.727,1.313,4.637,1.125,"Colletidae","cavity nester","OUMNH",NA,"Torquay, Devon, England",50.4652392,-3.5211361,"Hylaeus hyalinatus",16.0723498614188,1.37688904017475,17.129313846296,20.9429156649421
"IGproject1268","Hylaeus","hyalinatus","male",1910,6,19,"England","Devon","Budleigh Salterton","",1.77,1.36,4.506,1.105,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1269","Hylaeus","hyalinatus","female",1910,6,5,"England","Devon","Budleigh Salterton","",1.526,1.146,4.225,1.025,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1270","Hylaeus","hyalinatus","female",1906,8,NA,"England","Cornwall","Polkerris","",1.655,1.266,4.522,1.035,"Colletidae","cavity nester","OUMNH",NA,"Polkerris, Cornwall, England",50.3381927,-4.6810647,"Hylaeus hyalinatus",15.54694958081,1.2567148767028,16.9446063691244,20.373892541768
"IGproject1271","Hylaeus","hyalinatus","female",1910,6,19,"England","Devon","Budleigh Salterton","",1.641,1.263,4.617,1.084,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1272","Hylaeus","hyalinatus","female",1910,6,19,"England","Devon","Budleigh Salterton","",1.757,1.338,4.85,1.162,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1273","Hylaeus","hyalinatus","male",1910,6,6,"England","Devon","Budleigh Salterton","",1.888,1.417,4.615,1.165,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",15.1974503797067,1.98775084634212,16.9086543262568,21.3892614299594
"IGproject1274","Hylaeus","hyalinatus","female",1901,7,NA,"England","Cornwall","Newquay","",1.648,1.315,4.428,1.112,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.5416841890244,1.17012258218358,16.6509591863451,19.5747950438299
"IGproject1275","Hylaeus","hyalinatus","female",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.653,1.301,4.574,1.08,"Colletidae","cavity nester","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Hylaeus hyalinatus",15.0701349601524,0.806145648993445,15.6476353548299,19.7124157224474
"IGproject1276","Hylaeus","hyalinatus","male",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.499,1.038,3.958,0.921,"Colletidae","cavity nester","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Hylaeus hyalinatus",15.0701349601524,0.806145648993445,15.6476353548299,19.7124157224474
"IGproject1277","Hylaeus","hyalinatus","male",1903,7,20,"England","Dorset","Lyme Regis","",1.599,1.16,4.023,0.969,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.3509103612868,1.13499064767345,15.1429601876487,19.604229171124
"IGproject1278","Hylaeus","hyalinatus","male",1901,7,NA,"England","Cornwall","Newquay","",1.65,1.203,4.1,1.016,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.5416841890244,1.17012258218358,16.6509591863451,19.5747950438299
"IGproject1279","Hylaeus","hyalinatus","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.432,1.045,3.937,0.929,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.1679493073694,1.30463356026486,15.2395292155061,19.7112190954345
"IGproject1280","Hylaeus","hyalinatus","female",1901,7,NA,"England","Cornwall","Newquay","",1.754,1.347,4.752,1.141,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.5416841890244,1.17012258218358,16.6509591863451,19.5747950438299
"IGproject1281","Hylaeus","hyalinatus","male",1908,7,6,"England","Dorset","Swanage","",1.708,1.255,4.186,1.024,"Colletidae","cavity nester","OUMNH",NA,"Swanage, Dorset, England",50.6086976,-1.9571971,"Hylaeus hyalinatus",14.1645365095022,1.2820443084051,15.1701810189488,18.5364885782782
"IGproject1282","Hylaeus","hyalinatus","female",1915,7,18,"England","Surrey","Cobham","",1.638,1.233,4.42,1.034,"Colletidae","cavity nester","OUMNH",NA,"Cobham, Surrey, England",51.3300079,-0.4120821,"Hylaeus hyalinatus",16.230673492981,1.00039468149002,16.9444254900934,22.474130028936
"IGproject1283","Hylaeus","hyalinatus","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.518,1.034,3.756,0.95,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.1679493073694,1.30463356026486,15.2395292155061,19.7112190954345
"IGproject1284","Hylaeus","hyalinatus","female",1904,7,NA,"England","Dorset","Lyme Regis","",1.653,1.232,4.506,1.103,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.1679493073694,1.30463356026486,15.2395292155061,19.7112190954345
"IGproject1285","Hylaeus","hyalinatus","male",1903,7,20,"England","Dorset","Lyme Regis","",1.5,1.051,3.963,0.989,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.3509103612868,1.13499064767345,15.1429601876487,19.604229171124
"IGproject1286","Hylaeus","hyalinatus","female",1928,8,27,"England","Norfolk","Horning","",1.747,1.246,5.191,1.184,"Colletidae","cavity nester","OUMNH",NA,"Horning, Norfolk, England",52.7004507,1.4898384,"Hylaeus hyalinatus",15.0893497300432,1.79405424703477,16.4607809241239,20.5249742531406
"IGproject1287","Hylaeus","hyalinatus","female",1922,8,8,"England","Oxfordshire","Tubney","",1.695,1.306,4.584,1.067,"Colletidae","cavity nester","OUMNH",NA,"Tubney, Oxfordshire, England",51.6852443,-1.3699399,"Hylaeus hyalinatus",16.8765872461039,2.13973555923481,19.2795398899475,26.2686064614752
"IGproject1288","Hylaeus","hyalinatus","female",1922,8,15,"England","Oxfordshire","Stanton Harcourt","",1.581,1.24,4.601,1.023,"Colletidae","cavity nester","OUMNH",NA,"Stanton Harcourt, Oxfordshire, England",51.7514273,-1.3921381,"Hylaeus hyalinatus",16.8599533081182,2.15620774870017,19.2816859397845,26.1608980425685
"IGproject1289","Hylaeus","hyalinatus","female",1922,8,8,"England","Oxfordshire","Tubney","",1.565,1.236,4.63,1.028,"Colletidae","cavity nester","OUMNH",NA,"Tubney, Oxfordshire, England",51.6852443,-1.3699399,"Hylaeus hyalinatus",16.8765872461039,2.13973555923481,19.2795398899475,26.2686064614752
